Cod DCI,Denumirea Comuna Internationala (DCI),Cod DCI_sec,Denumirea comună internațională (DCI),Cod DC,Cod DC_sec,Denumirea comercială (DC),Cod ATC,coverage_type,Grupa maladiilor pentru compensare,"Cod CIM 
de diagnostic/limitare indicație",Firma producătoare,Ţara
072,RIVAROXABANUM,,,0722008,,Rivaroxaban-LF,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Lekpharm SRL, Republica Belarus(PROD: Lekpharm SRL, Republica Belarus; )",Republica Belarus
072,RIVAROXABANUM,,,0722009,,Xanirva,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Zentiva k.s., Cehia(PROD: Pharmadox Healthcare Ltd., Malta; ,Zentiva SA, România; )",Cehia
072,RIVAROXABANUM,,,0722010,,Kardatuxan®,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Gedeon Richter PLC, Ungaria(PROD: Gedeon Richter Polska Sp z.o.o, Polonia; )",Ungaria
072,RIVAROXABANUM,,,0722007,,Faroxaban,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Omnicals Pharma Private Limited, India(PROD: Vivimed Labs Limited, India; )",India
072,RIVAROXABANUM,,,0722011,,POLVAROX,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Pharmaceutical Works Polpharma S.A., Polonia(PROD: Pharmaceutical Works Polpharma S.A., Polonia; )",Polonia
072,RIVAROXABANUM,,,0722012,,Enkia,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Medochemie Ltd, Cipru(PROD: Medochemie Ltd, Cipru; )",Cipru
072,RIVAROXABANUM,,,0723001,,Xarelto®,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Bayer AG, Germania(PROD: Bayer AG, Germania; ,Bayer Bitterfeld GmbH, Germania; ,Bayer HealthCare Manufacturing S.R.L., Italia; )",Germania
072,RIVAROXABANUM,,,0723002,,Rivarox,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"GM Pharmaceuticals Ltd., Georgia(PROD: Combino Pharm (Malta) Ltd., Malta; )",Georgia
072,RIVAROXABANUM,,,0723003,,Rivaroxaban-BP,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"SC Balkan Pharmaceuticals SRL, Republica Moldova(PROD: SC Balkan Pharmaceuticals SRL, Republica Moldova; )",Republica Moldova
072,RIVAROXABANUM,,,0723004,,Rovaltro 20 mg,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Hama Pharma, Siria(PROD: Hama Pharma, Siria; )",Siria
072,RIVAROXABANUM,,,0723005,,Voxaban,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia(PROD: Nobel Almaty Pharmaceutical Factory JSC, Kazahstan; ,Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia; )",Turcia
072,RIVAROXABANUM,,,0723006,,Rivaroxia,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"KRKA d.d., Novo mesto, Slovenia(PROD: KRKA d.d., Novo mesto, Slovenia; ,TAD Pharma GmbH, Germania; )",Slovenia
072,RIVAROXABANUM,,,0723007,,Faroxaban,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Omnicals Pharma Private Limited, India(PROD: Vivimed Labs Limited, India; )",India
072,RIVAROXABANUM,,,0723011,,POLVAROX,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Pharmaceutical Works Polpharma S.A., Polonia(PROD: Pharmaceutical Works Polpharma S.A., Polonia; )",Polonia
072,RIVAROXABANUM,,,0723012,,Enkia,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Medochemie Ltd, Cipru(PROD: Medochemie Ltd, Cipru; )",Cipru
072,RIVAROXABANUM,,,0723009,,Xanirva,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Zentiva k.s., Cehia(PROD: Pharmadox Healthcare Ltd., Malta; ,Zentiva SA, România; )",Cehia
072,RIVAROXABANUM,,,0723010,,Kardatuxan®,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Gedeon Richter PLC, Ungaria(PROD: Gedeon Richter Polska Sp z.o.o, Polonia; )",Ungaria
072,RIVAROXABANUM,,,0723008,,Rivaroxaban-LF,B01AF01,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Lekpharm SRL, Republica Belarus(PROD: Lekpharm SRL, Republica Belarus; )",Republica Belarus
272,RIVAROXABANUM,,,2721001,,Xarelto®,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Bayer AG, Germania(PROD: Bayer AG, Germania; ,Bayer Bitterfeld GmbH, Germania; ,Bayer HealthCare Manufacturing S.R.L., Italia; )",Germania
272,RIVAROXABANUM,,,2721001,,Xarelto®,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Bayer AG, Germania(PROD: Bayer AG, Germania; ,Bayer Bitterfeld GmbH, Germania; ,Bayer HealthCare Manufacturing S.R.L., Italia; )",Germania
272,RIVAROXABANUM,,,2721002,,Rivarox,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"GM Pharmaceuticals Ltd., Georgia(PROD: Combino Pharm (Malta) Ltd., Malta; )",Georgia
272,RIVAROXABANUM,,,2721003,,Rivaroxaban-BP,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"SC Balkan Pharmaceuticals SRL, Republica Moldova(PROD: SC Balkan Pharmaceuticals SRL, Republica Moldova; )",Republica Moldova
272,RIVAROXABANUM,,,2721004,,Rovaltro 10 mg,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Hama Pharma, Siria(PROD: Hama Pharma, Siria; )",Siria
272,RIVAROXABANUM,,,2721005,,Voxaban,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia(PROD: Nobel Almaty Pharmaceutical Factory JSC, Kazahstan; ,Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia; )",Turcia
272,RIVAROXABANUM,,,2721008,,Rivaroxaban-LF,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Lekpharm SRL, Republica Belarus(PROD: Lekpharm SRL, Republica Belarus; )",Republica Belarus
272,RIVAROXABANUM,,,2721009,,Xanirva,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Zentiva k.s., Cehia(PROD: Pharmadox Healthcare Ltd., Malta; ,Zentiva SA, România; )",Cehia
272,RIVAROXABANUM,,,2721010,,Kardatuxan®,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Gedeon Richter PLC, Ungaria(PROD: Gedeon Richter Polska Sp z.o.o, Polonia; )",Ungaria
272,RIVAROXABANUM,,,2721007,,Faroxaban,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Omnicals Pharma Private Limited, India(PROD: Vivimed Labs Limited, India; )",India
272,RIVAROXABANUM,,,2721011,,POLVAROX,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Pharmaceutical Works Polpharma S.A., Polonia(PROD: Pharmaceutical Works Polpharma S.A., Polonia; )",Polonia
272,RIVAROXABANUM,,,2722001,,Xarelto®,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Bayer AG, Germania(PROD: Bayer AG, Germania; ,Bayer Bitterfeld GmbH, Germania; ,Bayer HealthCare Manufacturing S.R.L., Italia; )",Germania
272,RIVAROXABANUM,,,2722002,,Rivarox,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"GM Pharmaceuticals Ltd., Georgia(PROD: Combino Pharm (Malta) Ltd., Malta; )",Georgia
272,RIVAROXABANUM,,,2722003,,Rivaroxaban-BP,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"SC Balkan Pharmaceuticals SRL, Republica Moldova(PROD: SC Balkan Pharmaceuticals SRL, Republica Moldova; )",Republica Moldova
272,RIVAROXABANUM,,,2722004,,Rovaltro 15 mg,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Hama Pharma, Siria(PROD: Hama Pharma, Siria; )",Siria
272,RIVAROXABANUM,,,2722005,,Voxaban,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia(PROD: Nobel Almaty Pharmaceutical Factory JSC, Kazahstan; ,Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia; )",Turcia
272,RIVAROXABANUM,,,2722008,,Rivaroxaban-LF,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Lekpharm SRL, Republica Belarus(PROD: Lekpharm SRL, Republica Belarus; )",Republica Belarus
272,RIVAROXABANUM,,,2722009,,Xanirva,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Zentiva k.s., Cehia(PROD: Pharmadox Healthcare Ltd., Malta; ,Zentiva SA, România; )",Cehia
272,RIVAROXABANUM,,,2722010,,Kardatuxan®,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Gedeon Richter PLC, Ungaria(PROD: Gedeon Richter Polska Sp z.o.o, Polonia; )",Ungaria
272,RIVAROXABANUM,,,2722007,,Faroxaban,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Omnicals Pharma Private Limited, India(PROD: Vivimed Labs Limited, India; )",India
272,RIVAROXABANUM,,,2722011,,POLVAROX,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Pharmaceutical Works Polpharma S.A., Polonia(PROD: Pharmaceutical Works Polpharma S.A., Polonia; )",Polonia
272,RIVAROXABANUM,,,2722012,,Enkia,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Medochemie Ltd, Cipru(PROD: Medochemie Ltd, Cipru; )",Cipru
272,RIVAROXABANUM,,,2723007,,Xarelto®,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Bayer AG, Germania(PROD: Bayer AG, Germania; ,Bayer Bitterfeld GmbH, Germania; ,Bayer HealthCare Manufacturing S.R.L., Italia; )",Germania
272,RIVAROXABANUM,,,2723011,,Rivarox,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"GM Pharmaceuticals Ltd., Georgia(PROD: Combino Pharm (Malta) Ltd., Malta; )",Georgia
272,RIVAROXABANUM,,,2723012,,Rivaroxaban-BP,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"SC Balkan Pharmaceuticals SRL, Republica Moldova(PROD: SC Balkan Pharmaceuticals SRL, Republica Moldova; )",Republica Moldova
272,RIVAROXABANUM,,,2722007,,Rovaltro 20 mg,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Hama Pharma, Siria(PROD: Hama Pharma, Siria; )",Siria
272,RIVAROXABANUM,,,2722011,,Voxaban,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia(PROD: Nobel Almaty Pharmaceutical Factory JSC, Kazahstan; ,Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia; )",Turcia
272,RIVAROXABANUM,,,2722012,,Rivaroxia,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"KRKA d.d., Novo mesto, Slovenia(PROD: KRKA d.d., Novo mesto, Slovenia; ,TAD Pharma GmbH, Germania; )",Slovenia
272,RIVAROXABANUM,,,2723007,,Faroxaban,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Omnicals Pharma Private Limited, India(PROD: Vivimed Labs Limited, India; )",India
272,RIVAROXABANUM,,,2723011,,POLVAROX,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Pharmaceutical Works Polpharma S.A., Polonia(PROD: Pharmaceutical Works Polpharma S.A., Polonia; )",Polonia
272,RIVAROXABANUM,,,2723012,,Enkia,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Medochemie Ltd, Cipru(PROD: Medochemie Ltd, Cipru; )",Cipru
272,RIVAROXABANUM,,,2723009,,Xanirva,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Zentiva k.s., Cehia(PROD: Pharmadox Healthcare Ltd., Malta; ,Zentiva SA, România; )",Cehia
272,RIVAROXABANUM,,,2723010,,Kardatuxan®,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Gedeon Richter PLC, Ungaria(PROD: Gedeon Richter Polska Sp z.o.o, Polonia; )",Ungaria
272,RIVAROXABANUM,,,2723008,,Rivaroxaban-LF,B01AF01,Full,Pentru tratament şi profilaxie la copii de vîrsta 0-18 ani,,"Lekpharm SRL, Republica Belarus(PROD: Lekpharm SRL, Republica Belarus; )",Republica Belarus
061,ROSUVASTATINUM,,,0611001,,Romazic,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Pharmaceutical Works Polpharma S.A., Polonia",Polonia
061,ROSUVASTATINUM,,,0611003,,Roswera® 5 mg,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"KRKA d.d., Novo mesto, Slovenia(PROD: KRKA d.d., Novo mesto, Slovenia; )",Slovenia
061,ROSUVASTATINUM,,,0611004,,Mertenil®,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Gedeon Richter PLC, Ungaria(PROD: Gedeon Richter PLC, Ungaria; )",Ungaria
061,ROSUVASTATINUM,,,0611006,,Rosuvastatina STADA,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Laboratorio STADA, S.L., Spania(PROD: Stada Arzneimittel AG, Germania; )",Spania
061,ROSUVASTATINUM,,,0611007,,Ultrox®,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Nobel Ilac Sanayii Ve Ticaret A.Ş., Turcia(PROD: Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia; )",Turcia
061,ROSUVASTATINUM,,,0612001,,Rosulip®,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Egis Pharmaceuticals PLC, Ungaria(PROD: Egis Pharmaceuticals PLC, Ungaria; )",Ungaria
061,ROSUVASTATINUM,,,0612003,,Romazic,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Pharmaceutical Works Polpharma S.A., Polonia",Polonia
061,ROSUVASTATINUM,,,0612004,,Rosucard® 10 mg,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Zentiva k.s., Cehia(PROD: Zentiva k.s., Cehia; )",Cehia
061,ROSUVASTATINUM,,,0612004,,Rosucard® 10 mg,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Zentiva k.s., Cehia(PROD: Zentiva k.s., Cehia; )",Cehia
061,ROSUVASTATINUM,,,0612007,,Rosuvastatin-LF,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Lekpharm SRL, Republica Belarus(PROD: Lekpharm SRL, Republica Belarus; )",Republica Belarus
061,ROSUVASTATINUM,,,0612008,,Roswera® 10 mg,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"KRKA d.d., Novo mesto, Slovenia(PROD: KRKA d.d., Novo mesto, Slovenia; )",Slovenia
061,ROSUVASTATINUM,,,0612009,,Mertenil®,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Gedeon Richter PLC, Ungaria(PROD: Gedeon Richter PLC, Ungaria; )",Ungaria
061,ROSUVASTATINUM,,,0612012,,Rosuvastatina STADA,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Laboratorio STADA, S.L., Spania(PROD: Stada Arzneimittel AG, Germania; )",Spania
061,ROSUVASTATINUM,,,0612013,,Rosunor,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"LABORATORIOS NORMON, S.A., Spania(PROD: LABORATORIOS NORMON, S.A., Spania; )",Spania
061,ROSUVASTATINUM,,,0612014,,Ultrox®,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Nobel Ilac Sanayii Ve Ticaret A.Ş., Turcia(PROD: Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia; )",Turcia
061,ROSUVASTATINUM,,,0612015,,Rovastin-BP,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"SC Balkan Pharmaceuticals SRL, Republica Moldova(PROD: SC Balkan Pharmaceuticals SRL, Republica Moldova; )",Republica Moldova
061,ROSUVASTATINUM,,,0612016,,Zetor,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"GM Pharmaceuticals Ltd. , Georgia(PROD: GM Pharmaceuticals Ltd., Georgia; )",Georgia
061,ROSUVASTATINUM,,,0612011,,Rovastamed,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Medochemie Ltd, Cipru",Cipru
061,ROSUVASTATINUM,,,0613001,,Rosulip®,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Egis Pharmaceuticals PLC, Ungaria(PROD: Egis Pharmaceuticals PLC, Ungaria; )",Ungaria
061,ROSUVASTATINUM,,,0613003,,Romazic,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Pharmaceutical Works Polpharma S.A., Polonia",Polonia
061,ROSUVASTATINUM,,,0613004,,Rosucard® 20 mg,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Zentiva k.s., Cehia(PROD: Zentiva k.s., Cehia; )",Cehia
061,ROSUVASTATINUM,,,0613007,,Rosuvastatin-LF,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Lekpharm SRL, Republica Belarus(PROD: Lekpharm SRL, Republica Belarus; )",Republica Belarus
061,ROSUVASTATINUM,,,0613008,,Roswera® 20 mg,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"KRKA d.d., Novo mesto, Slovenia(PROD: KRKA d.d., Novo mesto, Slovenia; )",Slovenia
061,ROSUVASTATINUM,,,0613009,,Mertenil®,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Gedeon Richter PLC, Ungaria(PROD: Gedeon Richter PLC, Ungaria; )",Ungaria
061,ROSUVASTATINUM,,,0613011,,Rosuvastatina STADA,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Laboratorio STADA, S.L., Spania(PROD: Stada Arzneimittel AG, Germania; )",Spania
061,ROSUVASTATINUM,,,0613012,,Ultrox®,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"Nobel Ilac Sanayii Ve Ticaret A.Ş., Turcia(PROD: Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia; )",Turcia
061,ROSUVASTATINUM,,,0613013,,Rovastin-BP,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"SC Balkan Pharmaceuticals SRL, Republica Moldova(PROD: SC Balkan Pharmaceuticals SRL, Republica Moldova; )",Republica Moldova
061,ROSUVASTATINUM,,,0613014,,Zetor,C10AA07,Partial,Pentru tratamentul maladiilor cardiovasculare,,"GM Pharmaceuticals Ltd. , Georgia(PROD: GM Pharmaceuticals Ltd., Georgia; )",Georgia
848,ROXITHROMYCINUM,948,,8481001,9481001,Remora®,J01FA06,Full,pentru tratamentul episodic,,"Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia(PROD: Nobel Ilac Sanayii ve Ticaret AŞ, Turcia; )",Turcia
023,SALBUTAMOLUM,,,0231001,,Ventolin 100 Inhaler CFC-free,R03AC02,Full,Pentru tratamentul astmului bronşic,,"Glaxo Wellcome UK Ltd (prod.: Glaxo Wellcome Production, Franţa; GlaxoSmithKline Pharmaceuticals SA, Polonia)",Marea Britanie
023,SALBUTAMOLUM,,,0231007,,Ventacort,R03AC02,Full,Pentru tratamentul astmului bronşic,,"World Medicine Ilac San.ve Tic. A.Ș., Turcia(PROD: World Medicine Ilac San. ve Ticaret A.Ş., Turcia; )",Turcia
023,SALBUTAMOLUM,,,0231009,,Salbutamol,R03AC02,Full,Pentru tratamentul astmului bronşic,,"Jewim Pharmaceuticals (Shandong) Co. Ltd., China(PROD: Jewim Pharmaceuticals (Shandong) Co. Ltd., China; )",China
871,SALBUTAMOLUM,971,,8711001,9711001,Ventolin 100 Inhaler CFC-free,R03AC02,Full,pentru tratamentul episodic,,"Glaxo Wellcome UK Ltd (prod.: Glaxo Wellcome Production, Franţa; GlaxoSmithKline Pharmaceuticals SA, Polonia)",Marea Britanie
871,SALBUTAMOLUM,971,,8711003,9711003,Salbutamol,R03AC02,Full,pentru tratamentul episodic,,"Jewim Pharmaceuticals (Shandong) Co. Ltd., China(PROD: Jewim Pharmaceuticals (Shandong) Co. Ltd., China; )",China
871,SALBUTAMOLUM,971,,8711004,9711004,Ventacort,R03AC02,Full,pentru tratamentul episodic,,"World Medicine Ilac San.ve Tic. A.Ș., Turcia(PROD: World Medicine Ilac San. ve Ticaret A.Ş., Turcia; )",Turcia
871,SALBUTAMOLUM,971,,8712001,9712001,Nebutamol®,R03AC02,Full,pentru tratamentul episodic,,"Iuria-Farm SRL, Ucraina(PROD: Iuria-Farm SRL, Ucraina; )",Ucraina
871,SALBUTAMOLUM,971,,8713001,9713001,Salpium,R03AC02,Full,pentru tratamentul episodic,,"Bilim Ilac Sanayi Ve Ticaret A.Ș., Turcia(PROD: Bilim Ilac Sanayi Ve Ticaret A.Ș., Turcia; )",Turcia
058,SALMETEROLUM+FLUTICASONUM,,,0581001,,Seretide® Diskus®,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"Glaxo Wellcome UK Ltd (prod.: Aspen Bad Oldesloe GmbH, Germania; Glaxo Operation UK Ltd. T/A Glaxo Wellcome Operations, Marea Britanie; Glaxo Wellcome Production, Franţa)",Marea Britanie
058,SALMETEROLUM+FLUTICASONUM,,,0581002,,Everio Airmaster,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"Zentiva k.s., Cehia(PROD: Oy Medfiles Ltd., Finlanda; )",Cehia
058,SALMETEROLUM+FLUTICASONUM,,,0582001,,Seretide® Diskus®,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"Glaxo Wellcome UK Ltd (prod.: Aspen Bad Oldesloe GmbH, Germania; Glaxo Operation UK Ltd. T/A Glaxo Wellcome Operations, Marea Britanie; Glaxo Wellcome Production, Franţa)",Marea Britanie
058,SALMETEROLUM+FLUTICASONUM,,,0582002,,AirFluSal® Forspiro® 50 mcg/250 mcg/doză,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"Sandoz Pharmaceuticals  d.d., Slovenia(PROD: Aeropharm GmbH, Germania; )",Slovenia
058,SALMETEROLUM+FLUTICASONUM,,,0582003,,Everio Airmaster,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"Zentiva k.s., Cehia(PROD: Oy Medfiles Ltd., Finlanda; )",Cehia
058,SALMETEROLUM+FLUTICASONUM,,,0583001,,Seretide® Diskus®,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"Glaxo Wellcome UK Ltd (prod.: Aspen Bad Oldesloe GmbH, Germania; Glaxo Operation UK Ltd. T/A Glaxo Wellcome Operations, Marea Britanie; Glaxo Wellcome Production, Franţa)",Marea Britanie
058,SALMETEROLUM+FLUTICASONUM,,,0583002,,AirFluSal® Forspiro® 50 mcg/500 mcg/doză,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"Sandoz Pharmaceuticals  d.d., Slovenia(PROD: Aeropharm GmbH, Germania; )",Slovenia
058,SALMETEROLUM+FLUTICASONUM,,,0583003,,Everio Airmaster,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"Zentiva k.s., Cehia(PROD: Oy Medfiles Ltd., Finlanda; )",Cehia
058,SALMETEROLUM+FLUTICASONUM,,,0585003,,Respiro,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"Deva Holding A.Ş. , Turcia(PROD: Deva Holding A.Ş., Turcia; )",Turcia
058,SALMETEROLUM+FLUTICASONUM,,,0585002,,Pefsal,R03AK06,Partial,Pentru tratamentul maladiilor respiratorii,,"World Medicine Ilac San.ve Tic. A.Ș., Turcia(PROD: World Medicine Ilac San.ve Tic. A.Ș., Turcia; )",Turcia
517,SERTRALINUM,,,5171002,,Asentra®,N06AB06,Full,Pentru tratamentul bolilor psihice,,"KRKA d.d., Novo mesto",Slovenia
517,SERTRALINUM,,,5171003,,Stimuloton®,N06AB06,Full,Pentru tratamentul bolilor psihice,,Egis Pharmaceuticals PLC,Ungaria
517,SERTRALINUM,,,5171004,,Misol,N06AB06,Full,Pentru tratamentul bolilor psihice,,"Nobel Ilac Sanayii ve Ticaret A.Ş., Turcia",Turcia
517,SERTRALINUM,,,5172001,,Asentra®,N06AB06,Full,Pentru tratamentul bolilor psihice,,"KRKA d.d., Novo mesto",Slovenia
235,SILDENAFILUM,,,2351001,,Apollo,G04BE03,Full,Pentru HTP primară şi secundară la copii,,"SC Balkan Pharmaceuticals SRL, Republica Moldova(PROD: SC Balkan Pharmaceuticals SRL, Republica Moldova; )",Republica Moldova
235,SILDENAFILUM,,,2351001,,Apollo,G04BE03,Full,Pentru HTP primară şi secundară la copii,,"SC Balkan Pharmaceuticals SRL, Republica Moldova(PROD: SC Balkan Pharmaceuticals SRL, Republica Moldova; )",Republica Moldova
717,SITAGLIPTINUM,,,7171001,,Januvia,A10BH01,Partial,Pentru tratamentul diabetului zaharat,,"Merck Sharp & Dohme IDEA GmbH, Elveţia(PROD: Merck Sharp&Dohme Limited, Marea Britanie; )",Elveția
717,SITAGLIPTINUM,,,7171002,,Sitagliptin Grindeks,A10BH01,Partial,Pentru tratamentul diabetului zaharat,,"Grindeks SA, Letonia(PROD: Grindeks SA, Letonia; )",Letonia
717,SITAGLIPTINUM,,,7171004,,Jazeta Novum,A10BH01,Partial,Pentru tratamentul diabetului zaharat,,"Zentiva k.s., Republica Cehă(PROD: Zentiva k.s., Republica Cehă; )",Republica Cehă
